external_id,timestamp,latitude,longitude,prev_latitude,prev_longitude,length,width,height,speed,direction,wind_speed,wind_direction,current_speed,current_direction,sea_ice_concentration,next_latitude,next_longitude
D-033,2026-08-28T00:00:00+00:00,-71.1467,-19.9108,-71.2288,-19.8509,31422.0,16244.5,98.9,0.94,346.7,10.0,352.5,1.05,331.7,79.1,-71.0554,-19.9773
D-033,2026-08-28T06:00:00+00:00,-71.0554,-19.9773,-71.0888,-20.2191,31422.0,16244.5,98.9,0.95,67.0,22.4,62.1,0.91,52.0,77.3,-71.0183,-19.7085
D-033,2026-08-28T12:00:00+00:00,-71.0183,-19.7085,-70.9226,-19.3585,31422.0,16244.5,98.9,1.65,229.9,34.0,236.6,1.59,214.9,67.0,-71.1247,-20.0975
D-033,2026-08-28T18:00:00+00:00,-71.1247,-20.0975,-71.1867,-20.0917,31422.0,16244.5,98.9,0.69,358.3,22.3,0.4,0.45,343.3,39.1,-71.0558,-20.1039
D-033,2026-08-29T00:00:00+00:00,-71.0558,-20.1039,-71.1586,-19.896,31422.0,16244.5,98.9,1.36,326.7,11.8,333.6,1.57,311.7,81.5,-70.9416,-20.335
D-033,2026-08-29T06:00:00+00:00,-70.9416,-20.335,-70.9542,-20.4921,31422.0,16244.5,98.9,0.59,76.2,9.8,31.9,0.59,61.2,62.6,-70.9276,-20.1605
D-033,2026-08-29T12:00:00+00:00,-70.9276,-20.1605,-71.0739,-20.1817,31422.0,16244.5,98.9,1.63,2.7,29.9,332.8,1.4,347.7,24.3,-70.7651,-20.137
D-033,2026-08-29T18:00:00+00:00,-70.7651,-20.137,-70.8731,-20.2067,31422.0,16244.5,98.9,1.23,12.0,37.2,344.4,1.01,357.0,65.6,-70.6451,-20.0596
D-033,2026-08-30T00:00:00+00:00,-70.6451,-20.0596,-70.6194,-19.7101,31422.0,16244.5,98.9,1.32,257.5,28.2,264.9,1.23,242.5,61.2,-70.6736,-20.448
D-033,2026-08-30T06:00:00+00:00,-70.6736,-20.448,-70.6659,-20.8098,31422.0,16244.5,98.9,1.33,93.7,37.4,99.7,1.2,78.7,75.4,-70.6821,-20.046
D-033,2026-08-30T12:00:00+00:00,-70.6821,-20.046,-70.6227,-19.9847,31422.0,16244.5,98.9,0.7,198.8,11.9,158.0,0.7,183.8,65.2,-70.7482,-20.114
D-033,2026-08-30T18:00:00+00:00,-70.7482,-20.114,-70.7037,-20.1302,31422.0,16244.5,98.9,0.5,173.2,11.1,134.3,0.47,158.2,69.4,-70.7975,-20.0961
A-076,2026-08-01T00:00:00+00:00,-66.9666,-21.1175,-66.9935,-21.1457,31055.9,16215.7,133.9,0.32,22.3,8.1,354.4,0.28,7.3,58.7,-66.9367,-21.0862
A-076,2026-08-01T06:00:00+00:00,-66.9367,-21.0862,-66.8386,-21.1428,31055.9,16215.7,133.9,1.12,167.3,36.0,158.4,0.84,152.3,58.0,-67.0458,-21.0232
A-076,2026-08-01T12:00:00+00:00,-67.0458,-21.0232,-67.0113,-21.317,31055.9,16215.7,133.9,1.33,106.8,26.3,80.7,1.28,91.8,62.4,-67.0841,-20.6969
A-076,2026-08-01T18:00:00+00:00,-67.0841,-20.6969,-67.1301,-20.963,31055.9,16215.7,133.9,1.26,66.1,37.7,32.3,1.16,51.1,83.6,-67.033,-20.4012
A-076,2026-08-02T00:00:00+00:00,-67.033,-20.4012,-67.0235,-20.6824,31055.9,16215.7,133.9,1.22,94.9,10.2,107.5,1.41,79.9,81.4,-67.0435,-20.0887
A-076,2026-08-02T06:00:00+00:00,-67.0435,-20.0887,-67.1116,-20.1729,31055.9,16215.7,133.9,0.84,25.7,25.5,344.1,0.51,10.7,21.9,-66.9678,-19.9952
A-076,2026-08-02T12:00:00+00:00,-66.9678,-19.9952,-67.0519,-19.9537,31055.9,16215.7,133.9,0.95,349.1,15.4,347.5,0.96,334.1,60.3,-66.8743,-20.0412
A-076,2026-08-02T18:00:00+00:00,-66.8743,-20.0412,-66.8734,-20.1404,31055.9,16215.7,133.9,0.43,91.4,19.8,54.3,0.31,76.4,81.0,-66.8754,-19.931
A-076,2026-08-03T00:00:00+00:00,-66.8754,-19.931,-66.9122,-19.9551,31055.9,16215.7,133.9,0.42,14.4,20.6,5.0,0.28,359.4,77.5,-66.8345,-19.9043
A-076,2026-08-03T06:00:00+00:00,-66.8345,-19.9043,-66.7015,-20.0344,31055.9,16215.7,133.9,1.58,159.0,37.1,150.4,1.56,144.0,82.0,-66.9823,-19.7598
A-076,2026-08-03T12:00:00+00:00,-66.9823,-19.7598,-67.0627,-19.8481,31055.9,16215.7,133.9,0.97,23.2,34.3,14.6,0.53,8.2,29.9,-66.893,-19.6616
A-076,2026-08-03T18:00:00+00:00,-66.893,-19.6616,-66.9042,-19.4629,31055.9,16215.7,133.9,0.87,278.1,25.1,289.5,0.71,263.1,57.8,-66.8806,-19.8824
A-076,2026-08-04T00:00:00+00:00,-66.8806,-19.8824,-66.8796,-19.7039,31055.9,16215.7,133.9,0.78,269.1,31.4,282.0,0.62,254.1,82.7,-66.8818,-20.0807
A-076,2026-08-04T06:00:00+00:00,-66.8818,-20.0807,-66.8684,-20.2429,31055.9,16215.7,133.9,0.72,101.9,19.7,70.7,0.63,86.9,66.6,-66.8967,-19.9004
A-076,2026-08-04T12:00:00+00:00,-66.8967,-19.9004,-66.8306,-20.0184,31055.9,16215.7,133.9,0.9,145.0,25.0,123.8,0.62,130.0,30.9,-66.9702,-19.7694
A-076,2026-08-04T18:00:00+00:00,-66.9702,-19.7694,-67.0174,-19.6522,31055.9,16215.7,133.9,0.73,315.8,13.7,304.7,0.74,300.8,74.2,-66.9179,-19.8997
A-076,2026-08-05T00:00:00+00:00,-66.9179,-19.8997,-66.9658,-19.9464,31055.9,16215.7,133.9,0.57,20.9,10.7,348.7,0.56,5.9,63.3,-66.8646,-19.8479
A-076,2026-08-05T06:00:00+00:00,-66.8646,-19.8479,-66.9031,-19.4631,31055.9,16215.7,133.9,1.73,284.3,35.6,266.0,1.52,269.3,40.8,-66.8218,-20.2755
A-076,2026-08-05T12:00:00+00:00,-66.8218,-20.2755,-66.8774,-20.4582,31055.9,16215.7,133.9,1.01,52.3,28.2,36.5,0.92,37.3,77.6,-66.7601,-20.0725
A-076,2026-08-05T18:00:00+00:00,-66.7601,-20.0725,-66.7915,-19.7801,31055.9,16215.7,133.9,1.33,285.2,9.2,264.6,1.53,270.2,64.7,-66.7252,-20.3975
A-076,2026-08-06T00:00:00+00:00,-66.7252,-20.3975,-66.6998,-20.2421,31055.9,16215.7,133.9,0.74,247.6,10.9,224.2,0.77,232.6,67.1,-66.7534,-20.5702
A-076,2026-08-06T06:00:00+00:00,-66.7534,-20.5702,-66.7649,-20.2539,31055.9,16215.7,133.9,1.39,275.3,35.2,256.0,1.12,260.3,44.7,-66.7405,-20.9216
A-076,2026-08-06T12:00:00+00:00,-66.7405,-20.9216,-66.6849,-20.6804,31055.9,16215.7,133.9,1.22,239.7,14.6,201.5,1.33,224.7,66.8,-66.8023,-21.1895
A-076,2026-08-06T18:00:00+00:00,-66.8023,-21.1895,-66.7272,-21.3285,31055.9,16215.7,133.9,1.03,143.9,36.9,101.4,0.85,128.9,77.8,-66.8857,-21.0351
A-076,2026-08-07T00:00:00+00:00,-66.8857,-21.0351,-66.8455,-21.1527,31055.9,16215.7,133.9,0.68,131.0,28.0,131.3,0.53,116.0,81.7,-66.9303,-20.9044
A-076,2026-08-07T06:00:00+00:00,-66.9303,-20.9044,-67.0511,-20.9161,31055.9,16215.7,133.9,1.34,2.2,36.5,12.5,1.17,347.2,65.9,-66.7961,-20.8915
A-076,2026-08-07T12:00:00+00:00,-66.7961,-20.8915,-66.7419,-20.7424,31055.9,16215.7,133.9,0.89,227.3,19.0,240.6,0.9,212.3,83.7,-66.8563,-21.0573
A-076,2026-08-07T18:00:00+00:00,-66.8563,-21.0573,-66.9392,-20.8759,31055.9,16215.7,133.9,1.21,319.3,16.0,310.9,1.29,304.3,64.8,-66.7642,-21.2588
A-076,2026-08-08T00:00:00+00:00,-66.7642,-21.2588,-66.6425,-21.2107,31055.9,16215.7,133.9,1.37,188.9,28.3,179.8,1.31,173.9,66.3,-66.8994,-21.3122
A-076,2026-08-08T06:00:00+00:00,-66.8994,-21.3122,-66.9878,-21.4888,31055.9,16215.7,133.9,1.25,38.1,29.6,356.5,1.21,23.1,79.6,-66.8012,-21.116
A-076,2026-08-08T12:00:00+00:00,-66.8012,-21.116,-66.8174,-21.4492,31055.9,16215.7,133.9,1.47,83.0,18.1,71.8,1.55,68.0,56.7,-66.7832,-20.7458
A-076,2026-08-08T18:00:00+00:00,-66.7832,-20.7458,-66.7304,-20.9289,31055.9,16215.7,133.9,0.99,126.2,37.7,97.5,0.74,111.2,70.5,-66.8419,-20.5422
A-076,2026-08-09T00:00:00+00:00,-66.8419,-20.5422,-66.9166,-20.4319,31055.9,16215.7,133.9,0.96,329.8,19.5,290.5,0.8,314.8,28.2,-66.7589,-20.6649
A-076,2026-08-09T06:00:00+00:00,-66.7589,-20.6649,-66.7351,-20.7377,31055.9,16215.7,133.9,0.41,129.7,13.3,102.8,0.23,114.7,20.5,-66.7854,-20.5839
A-076,2026-08-09T12:00:00+00:00,-66.7854,-20.5839,-66.8791,-20.5129,31055.9,16215.7,133.9,1.08,343.4,18.0,302.0,1.07,328.4,53.0,-66.6814,-20.6628
A-076,2026-08-09T18:00:00+00:00,-66.6814,-20.6628,-66.7237,-20.8503,31055.9,16215.7,133.9,0.95,60.3,32.4,66.7,0.76,45.3,71.1,-66.6343,-20.4546
A-076,2026-08-10T00:00:00+00:00,-66.6343,-20.4546,-66.5716,-20.5493,31055.9,16215.7,133.9,0.81,149.1,19.1,137.3,0.62,134.1,27.3,-66.704,-20.3493
A-076,2026-08-10T06:00:00+00:00,-66.704,-20.3493,-66.8543,-20.3922,31055.9,16215.7,133.9,1.68,6.4,35.7,4.9,1.42,351.4,35.6,-66.537,-20.3016
A-076,2026-08-10T12:00:00+00:00,-66.537,-20.3016,-66.473,-20.217,31055.9,16215.7,133.9,0.8,207.8,31.3,211.9,0.37,192.8,28.0,-66.6081,-20.3955
A-076,2026-08-10T18:00:00+00:00,-66.6081,-20.3955,-66.7197,-20.4969,31055.9,16215.7,133.9,1.32,19.8,32.4,19.0,1.13,4.8,55.4,-66.4841,-20.2828
A-076,2026-08-11T00:00:00+00:00,-66.4841,-20.2828,-66.5057,-20.168,31055.9,16215.7,133.9,0.56,295.3,13.9,285.3,0.42,280.3,27.6,-66.46,-20.4105
A-076,2026-08-11T06:00:00+00:00,-66.46,-20.4105,-66.5332,-20.3866,31055.9,16215.7,133.9,0.82,352.6,31.3,319.0,0.5,337.6,49.4,-66.3788,-20.437
A-076,2026-08-11T12:00:00+00:00,-66.3788,-20.437,-66.3266,-20.2922,31055.9,16215.7,133.9,0.87,228.1,20.4,236.8,0.84,213.1,79.0,-66.4367,-20.5979
A-076,2026-08-11T18:00:00+00:00,-66.4367,-20.5979,-66.5297,-20.7907,31055.9,16215.7,133.9,1.34,39.6,35.1,10.8,1.1,24.6,52.2,-66.3333,-20.3836
A-076,2026-08-12T00:00:00+00:00,-66.3333,-20.3836,-66.2674,-20.4151,31055.9,16215.7,133.9,0.75,169.2,23.9,128.3,0.43,154.2,25.2,-66.4066,-20.3487
A-076,2026-08-12T06:00:00+00:00,-66.4066,-20.3487,-66.2605,-20.3538,31055.9,16215.7,133.9,1.62,179.2,29.9,160.8,1.48,164.2,40.7,-66.569,-20.3431
A-076,2026-08-12T12:00:00+00:00,-66.569,-20.3431,-66.6497,-20.19,31055.9,16215.7,133.9,1.12,323.0,14.3,293.6,1.12,308.0,31.5,-66.4792,-20.5133
A-076,2026-08-12T18:00:00+00:00,-66.4792,-20.5133,-66.3827,-20.5006,31055.9,16215.7,133.9,1.07,183.0,34.7,182.0,0.84,168.0,64.2,-66.5865,-20.5273
A-076,2026-08-13T00:00:00+00:00,-66.5865,-20.5273,-66.5328,-20.5369,31055.9,16215.7,133.9,0.6,175.9,34.7,179.3,0.36,160.9,82.7,-66.6461,-20.5167
A-076,2026-08-13T06:00:00+00:00,-66.6461,-20.5167,-66.771,-20.5312,31055.9,16215.7,133.9,1.39,2.6,34.1,336.2,1.15,347.6,46.7,-66.5074,-20.5005
A-076,2026-08-13T12:00:00+00:00,-66.5074,-20.5005,-66.5378,-20.3971,31055.9,16215.7,133.9,0.57,306.4,18.2,267.1,0.41,291.4,50.1,-66.4736,-20.6154
A-076,2026-08-13T18:00:00+00:00,-66.4736,-20.6154,-66.3773,-20.6837,31055.9,16215.7,133.9,1.11,164.2,12.0,154.8,1.15,149.2,32.7,-66.5806,-20.5395
A-076,2026-08-14T00:00:00+00:00,-66.5806,-20.5395,-66.5612,-20.5884,31055.9,16215.7,133.9,0.3,135.0,8.1,100.3,0.29,120.0,80.1,-66.6022,-20.4852
A-076,2026-08-14T06:00:00+00:00,-66.6022,-20.4852,-66.5559,-20.5833,31055.9,16215.7,133.9,0.67,139.9,26.9,128.6,0.41,124.9,54.9,-66.6536,-20.3762
A-076,2026-08-14T12:00:00+00:00,-66.6536,-20.3762,-66.7074,-20.3598,31055.9,16215.7,133.9,0.6,353.1,8.7,337.0,0.66,338.1,84.0,-66.5938,-20.3943
A-076,2026-08-14T18:00:00+00:00,-66.5938,-20.3943,-66.666,-20.3862,31055.9,16215.7,133.9,0.8,357.4,9.1,331.5,0.88,342.4,67.4,-66.5136,-20.4034
A-076,2026-08-15T00:00:00+00:00,-66.5136,-20.4034,-66.4969,-20.5874,31055.9,16215.7,133.9,0.83,102.9,10.0,67.1,0.85,87.9,32.7,-66.5322,-20.199
A-076,2026-08-15T06:00:00+00:00,-66.5322,-20.199,-66.5012,-20.0793,31055.9,16215.7,133.9,0.63,236.9,20.8,217.5,0.52,221.9,71.5,-66.5667,-20.332
A-076,2026-08-15T12:00:00+00:00,-66.5667,-20.332,-66.5348,-20.5336,31055.9,16215.7,133.9,0.96,111.7,31.1,78.3,0.76,96.7,65.1,-66.6022,-20.1081
A-076,2026-08-15T18:00:00+00:00,-66.6022,-20.1081,-66.6313,-20.2005,31055.9,16215.7,133.9,0.52,51.5,22.8,59.2,0.25,36.5,44.6,-66.5698,-20.0055
A-076,2026-08-16T00:00:00+00:00,-66.5698,-20.0055,-66.5608,-19.7995,31055.9,16215.7,133.9,0.91,263.8,18.4,255.3,0.93,248.8,78.9,-66.5797,-20.2343
A-076,2026-08-16T06:00:00+00:00,-66.5797,-20.2343,-66.5583,-20.0328,31055.9,16215.7,133.9,0.92,255.0,8.8,232.2,1.01,240.0,51.5,-66.6035,-20.4582
A-076,2026-08-16T12:00:00+00:00,-66.6035,-20.4582,-66.6284,-20.6127,31055.9,16215.7,133.9,0.73,67.9,15.4,46.0,0.72,52.9,73.8,-66.5759,-20.2866
A-076,2026-08-16T18:00:00+00:00,-66.5759,-20.2866,-66.4978,-19.9498,31055.9,16215.7,133.9,1.72,239.7,33.8,245.8,1.47,224.7,29.8,-66.6627,-20.6607
A-076,2026-08-17T00:00:00+00:00,-66.6627,-20.6607,-66.7068,-20.5502,31055.9,16215.7,133.9,0.69,315.2,28.8,293.3,0.52,300.2,78.1,-66.6136,-20.7836
A-076,2026-08-17T06:00:00+00:00,-66.6136,-20.7836,-66.6028,-20.958,31055.9,16215.7,133.9,0.78,98.9,26.1,62.8,0.6,83.9,64.9,-66.6257,-20.5897
A-076,2026-08-17T12:00:00+00:00,-66.6257,-20.5897,-66.6514,-20.386,31055.9,16215.7,133.9,0.94,287.7,32.8,281.4,0.51,272.7,28.4,-66.5971,-20.8161
A-076,2026-08-17T18:00:00+00:00,-66.5971,-20.8161,-66.6689,-20.8763,31055.9,16215.7,133.9,0.84,18.4,20.7,31.4,0.69,3.4,45.8,-66.5174,-20.7491
A-076,2026-08-18T00:00:00+00:00,-66.5174,-20.7491,-66.4304,-20.6012,31055.9,16215.7,133.9,1.17,214.1,35.2,198.4,0.84,199.1,45.3,-66.614,-20.9135
A-076,2026-08-18T06:00:00+00:00,-66.614,-20.9135,-66.7205,-21.0052,31055.9,16215.7,133.9,1.25,18.9,22.9,345.5,1.27,3.9,73.9,-66.4957,-20.8116
A-076,2026-08-18T12:00:00+00:00,-66.4957,-20.8116,-66.5289,-20.8209,31055.9,16215.7,133.9,0.37,6.4,14.0,13.9,0.22,351.4,45.8,-66.4589,-20.8013
A-076,2026-08-18T18:00:00+00:00,-66.4589,-20.8013,-66.549,-20.6282,31055.9,16215.7,133.9,1.26,322.5,18.6,304.3,1.35,307.5,78.0,-66.3587,-20.9936
A-076,2026-08-19T00:00:00+00:00,-66.3587,-20.9936,-66.2725,-20.7459,31055.9,16215.7,133.9,1.46,229.0,24.7,201.7,1.55,214.0,82.6,-66.4544,-21.2687
A-076,2026-08-19T06:00:00+00:00,-66.4544,-21.2687,-66.5375,-21.1292,31055.9,16215.7,133.9,1.11,326.1,22.8,285.8,1.08,311.1,69.5,-66.3621,-21.4238
A-076,2026-08-19T12:00:00+00:00,-66.3621,-21.4238,-66.3621,-21.6339,31055.9,16215.7,133.9,0.94,90.0,24.0,93.0,0.76,75.0,48.8,-66.3621,-21.1903
A-076,2026-08-19T18:00:00+00:00,-66.3621,-21.1903,-66.3509,-21.5031,31055.9,16215.7,133.9,1.4,95.1,15.9,52.3,1.57,80.1,83.8,-66.3746,-20.8428
A-076,2026-08-20T00:00:00+00:00,-66.3746,-20.8428,-66.3919,-21.06,31055.9,16215.7,133.9,0.98,78.7,37.5,51.0,0.43,63.7,21.1,-66.3553,-20.6016
A-076,2026-08-20T06:00:00+00:00,-66.3553,-20.6016,-66.3111,-20.5303,31055.9,16215.7,133.9,0.58,212.9,11.2,218.7,0.56,197.9,56.4,-66.4043,-20.6808
A-076,2026-08-20T12:00:00+00:00,-66.4043,-20.6808,-66.4308,-20.5686,31055.9,16215.7,133.9,0.58,300.5,28.1,266.6,0.42,285.5,84.4,-66.3749,-20.8054
A-076,2026-08-20T18:00:00+00:00,-66.3749,-20.8054,-66.4138,-21.1133,31055.9,16215.7,133.9,1.44,72.5,26.9,66.3,1.23,57.5,23.7,-66.3317,-20.4633
A-076,2026-08-21T00:00:00+00:00,-66.3317,-20.4633,-66.4397,-20.2754,31055.9,16215.7,133.9,1.46,325.1,13.5,319.8,1.59,310.1,44.2,-66.2116,-20.672
A-076,2026-08-21T06:00:00+00:00,-66.2116,-20.672,-66.1082,-20.7485,31055.9,16215.7,133.9,1.2,163.4,9.5,140.3,1.37,148.4,66.9,-66.3266,-20.587
A-076,2026-08-21T12:00:00+00:00,-66.3266,-20.587,-66.3531,-20.9603,31055.9,16215.7,133.9,1.69,80.0,33.9,88.1,1.4,65.0,23.6,-66.2971,-20.1722
A-076,2026-08-21T18:00:00+00:00,-66.2971,-20.1722,-66.3533,-20.0554,31055.9,16215.7,133.9,0.81,320.1,19.9,285.5,0.59,305.1,20.4,-66.2346,-20.3019
A-076,2026-08-22T00:00:00+00:00,-66.2346,-20.3019,-66.2429,-20.579,31055.9,16215.7,133.9,1.24,85.8,28.1,82.5,0.98,70.8,27.9,-66.2254,-19.994
A-076,2026-08-22T06:00:00+00:00,-66.2254,-19.994,-66.3193,-20.2094,31055.9,16215.7,133.9,1.42,42.8,24.9,53.5,1.44,27.8,70.4,-66.1212,-19.7548
A-076,2026-08-22T12:00:00+00:00,-66.1212,-19.7548,-66.0803,-19.5784,31055.9,16215.7,133.9,0.91,240.2,13.2,238.0,0.91,225.2,46.0,-66.1666,-19.9508
A-076,2026-08-22T18:00:00+00:00,-66.1666,-19.9508,-66.1614,-19.6695,31055.9,16215.7,133.9,1.26,267.4,25.1,259.2,1.12,252.4,40.4,-66.1723,-20.2634
A-076,2026-08-23T00:00:00+00:00,-66.1723,-20.2634,-66.0977,-20.291,31055.9,16215.7,133.9,0.84,171.5,16.3,171.4,0.71,156.5,24.7,-66.2552,-20.2327
A-076,2026-08-23T06:00:00+00:00,-66.2552,-20.2327,-66.2294,-20.1867,31055.9,16215.7,133.9,0.35,215.6,13.2,225.4,0.29,200.6,83.5,-66.2839,-20.2837
A-076,2026-08-23T12:00:00+00:00,-66.2839,-20.2837,-66.3513,-20.5083,31055.9,16215.7,133.9,1.25,53.3,16.0,27.9,1.27,38.3,41.4,-66.2091,-20.0342
A-076,2026-08-23T18:00:00+00:00,-66.2091,-20.0342,-66.1361,-19.8557,31055.9,16215.7,133.9,1.14,224.6,16.1,205.0,1.14,209.6,44.4,-66.2902,-20.2327
A-076,2026-08-24T00:00:00+00:00,-66.2902,-20.2327,-66.2261,-20.0585,31055.9,16215.7,133.9,1.05,227.5,37.5,212.7,0.83,212.5,72.3,-66.3614,-20.4262
A-076,2026-08-24T06:00:00+00:00,-66.3614,-20.4262,-66.3717,-20.1523,31055.9,16215.7,133.9,1.22,275.3,9.8,289.2,1.34,260.3,31.0,-66.35,-20.7305
A-076,2026-08-24T12:00:00+00:00,-66.35,-20.7305,-66.358,-20.5687,31055.9,16215.7,133.9,0.73,277.0,37.3,240.0,0.3,262.0,52.2,-66.3412,-20.9103
A-076,2026-08-24T18:00:00+00:00,-66.3412,-20.9103,-66.3098,-20.8248,31055.9,16215.7,133.9,0.52,227.6,12.1,238.2,0.41,212.6,33.1,-66.376,-21.0053
A-076,2026-08-25T00:00:00+00:00,-66.376,-21.0053,-66.3979,-20.7002,31055.9,16215.7,133.9,1.38,280.1,15.3,257.9,1.47,265.1,50.1,-66.3517,-21.3443
A-076,2026-08-25T06:00:00+00:00,-66.3517,-21.3443,-66.3086,-21.2926,31055.9,16215.7,133.9,0.53,205.7,25.0,163.4,0.25,190.7,50.8,-66.3996,-21.4018
A-076,2026-08-25T12:00:00+00:00,-66.3996,-21.4018,-66.2985,-21.534,31055.9,16215.7,133.9,1.27,152.4,10.2,153.5,1.45,137.4,71.9,-66.512,-21.2549
A-076,2026-08-25T18:00:00+00:00,-66.512,-21.2549,-66.5364,-21.4848,31055.9,16215.7,133.9,1.05,75.1,37.6,66.7,0.81,60.1,69.7,-66.4849,-20.9994
A-076,2026-08-26T00:00:00+00:00,-66.4849,-20.9994,-66.4125,-21.1577,31055.9,16215.7,133.9,1.07,138.9,21.8,122.1,1.01,123.9,60.4,-66.5654,-20.8235
A-076,2026-08-26T06:00:00+00:00,-66.5654,-20.8235,-66.4889,-20.8418,31055.9,16215.7,133.9,0.85,174.6,27.5,151.3,0.53,159.6,33.5,-66.6503,-20.8032
A-076,2026-08-26T12:00:00+00:00,-66.6503,-20.8032,-66.562,-20.5142,31055.9,16215.7,133.9,1.61,232.4,26.9,205.8,1.48,217.4,33.2,-66.7484,-21.1243
A-076,2026-08-26T18:00:00+00:00,-66.7484,-21.1243,-66.6889,-20.9429,31055.9,16215.7,133.9,1.03,230.3,26.1,226.8,0.74,215.3,22.0,-66.8144,-21.326
A-076,2026-08-27T00:00:00+00:00,-66.8144,-21.326,-66.8073,-21.0598,31055.9,16215.7,133.9,1.17,266.1,23.4,261.0,1.01,251.1,35.2,-66.8223,-21.6216
A-076,2026-08-27T06:00:00+00:00,-66.8223,-21.6216,-66.8641,-21.8316,31055.9,16215.7,133.9,1.03,63.2,12.3,57.1,1.02,48.2,21.5,-66.7759,-21.3883
A-076,2026-08-27T12:00:00+00:00,-66.7759,-21.3883,-66.7996,-21.2444,31055.9,16215.7,133.9,0.68,292.7,18.5,290.7,0.58,277.7,61.6,-66.7496,-21.5482
A-076,2026-08-27T18:00:00+00:00,-66.7496,-21.5482,-66.7493,-21.7042,31055.9,16215.7,133.9,0.68,90.3,32.0,102.3,0.21,75.3,29.1,-66.7499,-21.3749
A-076,2026-08-28T00:00:00+00:00,-66.7499,-21.3749,-66.6691,-21.3577,31055.9,16215.7,133.9,0.9,184.8,37.0,167.1,0.63,169.8,69.6,-66.8397,-21.3941
A-076,2026-08-28T06:00:00+00:00,-66.8397,-21.3941,-66.7959,-21.5935,31055.9,16215.7,133.9,1.0,119.2,22.9,107.2,0.83,104.2,40.1,-66.8884,-21.1726
A-076,2026-08-28T12:00:00+00:00,-66.8884,-21.1726,-66.8102,-21.1391,31055.9,16215.7,133.9,0.88,189.6,36.2,151.1,0.48,174.6,47.7,-66.9752,-21.2098
A-076,2026-08-28T18:00:00+00:00,-66.9752,-21.2098,-66.9944,-21.4594,31055.9,16215.7,133.9,1.1,78.9,37.7,92.5,0.66,63.9,35.9,-66.9539,-20.9325
A-076,2026-08-29T00:00:00+00:00,-66.9539,-20.9325,-66.9443,-21.0748,31055.9,16215.7,133.9,0.63,99.7,17.4,79.4,0.48,84.7,45.1,-66.9645,-20.7745
A-076,2026-08-29T06:00:00+00:00,-66.9645,-20.7745,-66.9086,-20.8089,31055.9,16215.7,133.9,0.64,166.4,16.2,153.6,0.46,151.4,25.1,-67.0266,-20.7362
A-076,2026-08-29T12:00:00+00:00,-67.0266,-20.7362,-66.9574,-20.5726,31055.9,16215.7,133.9,1.05,222.7,34.5,203.6,0.7,207.7,44.7,-67.1035,-20.9181
A-076,2026-08-29T18:00:00+00:00,-67.1035,-20.9181,-67.1716,-21.0224,31055.9,16215.7,133.9,0.88,30.8,17.6,17.8,0.72,15.8,20.5,-67.0278,-20.8022
A-076,2026-08-30T00:00:00+00:00,-67.0278,-20.8022,-67.0812,-20.9798,31055.9,16215.7,133.9,0.97,52.4,19.0,39.6,0.94,37.4,63.8,-66.9685,-20.6048
A-076,2026-08-30T06:00:00+00:00,-66.9685,-20.6048,-66.9699,-20.7328,31055.9,16215.7,133.9,0.56,88.4,20.8,84.5,0.31,73.4,38.8,-66.9669,-20.4626
A-076,2026-08-30T12:00:00+00:00,-66.9669,-20.4626,-67.0817,-20.3367,31055.9,16215.7,133.9,1.39,336.8,23.7,306.0,1.38,321.8,59.8,-66.8393,-20.6025
A-076,2026-08-30T18:00:00+00:00,-66.8393,-20.6025,-66.8206,-20.8408,31055.9,16215.7,133.9,1.06,101.3,18.5,101.4,1.12,86.3,83.2,-66.8601,-20.3377
